"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF","DeMarre Carroll",5200,"Den@Atl 03:30PM ET",23.196
"SG","Eric Gordon",5200,"NO@LAL 09:30PM ET",18.125
"C","Omer Asik",5200,"NO@LAL 09:30PM ET",25.115
"SF","Jabari Parker",5200,"Mil@Dal 07:30PM ET",24.810
"C","Tyler Zeller",5100,"Was@Bos 01:00PM ET",16.338
"SF","Paul Pierce",5000,"Was@Bos 01:00PM ET",24.139
"PG","Raymond Felton",5000,"Mil@Dal 07:30PM ET",0
"SF","Luol Deng",5000,"Mia@Mem 06:00PM ET",24.529
"PG","Jameer Nelson",4900,"Mil@Dal 07:30PM ET",19.125
"PF","Nene Hilario",4900,"Was@Bos 01:00PM ET",22.667
"SG","Nick Young",4900,"NO@LAL 09:30PM ET",21.450
"SF","Danilo Gallinari",4900,"Den@Atl 03:30PM ET",14.882
"PG","Devin Harris",4800,"Mil@Dal 07:30PM ET",20.618
"PF","Kris Humphries",4800,"Was@Bos 01:00PM ET",17.809
"C","Larry Sanders",4800,"Mil@Dal 07:30PM ET",20.575
"C","Kelly Olynyk",4800,"Was@Bos 01:00PM ET",23.735
"PF","Julius Randle",4800,"NO@LAL 09:30PM ET",1.500
"PF","Ersan Ilyasova",4600,"Mil@Dal 07:30PM ET",17.947
"SF","Khris Middleton",4600,"Mil@Dal 07:30PM ET",18.986
"SG","Kentavious Caldwell-Pope",4600,"OKC@Det 06:00PM ET",20.553
"C","Chris Kaman",4500,"Por@NY 07:30PM ET",22.000
"SF","Wesley Johnson",4500,"NO@LAL 09:30PM ET",17.963
"SG","Avery Bradley",4500,"Was@Bos 01:00PM ET",20.412
"SF","Evan Turner",4400,"Was@Bos 01:00PM ET",19.456
"C","J.J. Hickson",4400,"Den@Atl 03:30PM ET",20.568
"SG","Randy Foye",4300,"Den@Atl 03:30PM ET",14.659
"PF","Josh McRoberts",4300,"Mia@Mem 06:00PM ET",9.567
"PF","Brandan Wright",4300,"Mil@Dal 07:30PM ET",19.012
"PF","John Henson",4300,"Mil@Dal 07:30PM ET",10.607
"SF","Al-Farouq Aminu",4200,"Mil@Dal 07:30PM ET",14.119
"SF","Tony Allen",4100,"Mia@Mem 06:00PM ET",19.662
"SG","Anthony Morrow",4100,"OKC@Det 06:00PM ET",19.521
"SG","O.J. Mayo",4100,"Mil@Dal 07:30PM ET",20.417
"C","Samuel Dalembert",4000,"Por@NY 07:30PM ET",15.881
"C","Zaza Pachulia",4000,"Mil@Dal 07:30PM ET",17.222
"SG","Courtney Lee",4000,"Mia@Mem 06:00PM ET",21.781
"SF","Martell Webster",4000,"Was@Bos 01:00PM ET",0
"PF","Andrea Bargnani",4000,"Por@NY 07:30PM ET",0
"PG","D.J. Augustin",4000,"OKC@Det 06:00PM ET",17.408
"PG","Shabazz Napier",4000,"Mia@Mem 06:00PM ET",15.026
"PG","Steve Blake",3800,"Por@NY 07:30PM ET",15.237
"PF","Brandon Bass",3800,"Was@Bos 01:00PM ET",15.500
"PF","Ed Davis",3800,"NO@LAL 09:30PM ET",20.038
"SG","Tim Hardaway Jr.",3800,"Por@NY 07:30PM ET",13.000
"C","Steven Adams",3800,"OKC@Det 06:00PM ET",20.237
"PG","Andre Miller",3700,"Was@Bos 01:00PM ET",11.375
"PG","J.J. Barea",3700,"Mil@Dal 07:30PM ET",17.488
"SG","Jodie Meeks",3700,"OKC@Det 06:00PM ET",0
"SF","Kyle Singler",3700,"OKC@Det 06:00PM ET",12.526
"SG","Rasual Butler",3600,"Was@Bos 01:00PM ET",17.143
"SG","Jeremy Lamb",3600,"OKC@Det 06:00PM ET",23.696
"PG","Dennis Schroder",3600,"Den@Atl 03:30PM ET",17.559
"SF","Jared Dudley",3500,"Mil@Dal 07:30PM ET",11.512
"PG","Norris Cole",3500,"Mia@Mem 06:00PM ET",16.483
"PF","Quincy Acy",3400,"Por@NY 07:30PM ET",14.403
"SG","Andre Roberson",3400,"OKC@Det 06:00PM ET",15.795
"PG","Austin Rivers",3400,"NO@LAL 09:30PM ET",12.926
"SG","Iman Shumpert",3300,"Por@NY 07:30PM ET",21.400
"PF","Thomas Robinson",3300,"Por@NY 07:30PM ET",6.594
"SF","Otto Porter",3300,"Was@Bos 01:00PM ET",15.044
"PG","Jerryd Bayless",3100,"Mil@Dal 07:30PM ET",12.298
"PG","Steve Nash",3000,"NO@LAL 09:30PM ET",0
"SG","Vince Carter",3000,"Mia@Mem 06:00PM ET",10.903
"C","Elton Brand",3000,"Den@Atl 03:30PM ET",11.063
"SF","Richard Jefferson",3000,"Mil@Dal 07:30PM ET",8.559
"SF","Gerald Wallace",3000,"Was@Bos 01:00PM ET",1.750
"C","Nick Collison",3000,"OKC@Det 06:00PM ET",12.421
"SF","Danny Granger",3000,"Mia@Mem 06:00PM ET",6.125
"C","Chris Andersen",3000,"Mia@Mem 06:00PM ET",8.278
"PG","Ronnie Price",3000,"NO@LAL 09:30PM ET",14.250
"PF","Drew Gooden",3000,"Was@Bos 01:00PM ET",13.104
"SF","Caron Butler",3000,"OKC@Det 06:00PM ET",13.526
"SF","Tayshaun Prince",3000,"Mia@Mem 06:00PM ET",13.825
"SF","John Salmons",3000,"NO@LAL 09:30PM ET",6.750
"PG","Nate Robinson",3000,"Den@Atl 03:30PM ET",10.671
"C","Kendrick Perkins",3000,"OKC@Det 06:00PM ET",14.368
"PF","Udonis Haslem",3000,"Mia@Mem 06:00PM ET",9.932
"SF","Cartier Martin",3000,"OKC@Det 06:00PM ET",3.150
"PF","Charlie Villanueva",3000,"Mil@Dal 07:30PM ET",4.354
"SF","Dorell Wright",3000,"Por@NY 07:30PM ET",5.964
"PG","Beno Udrih",3000,"Mia@Mem 06:00PM ET",14.014
"C","Jason Smith",3000,"Por@NY 07:30PM ET",10.381
"SG","Garrett Temple",3000,"Was@Bos 01:00PM ET",14.703
"SF","Shawne Williams",3000,"Mia@Mem 06:00PM ET",19.039
"PF","Joel Anthony",3000,"OKC@Det 06:00PM ET",4.406
"PF","Dante Cunningham",3000,"NO@LAL 09:30PM ET",7.250
"SF","Alonzo Gee",3000,"Den@Atl 03:30PM ET",9.865
"SG","Thabo Sefolosha",3000,"Den@Atl 03:30PM ET",15.047
"C","Joel Freeland",3000,"Por@NY 07:30PM ET",8.063
"SG","Wayne Ellington",3000,"NO@LAL 09:30PM ET",12.942
"SG","Quincy Pondexter",3000,"Mia@Mem 06:00PM ET",9.529
"PG","Ish Smith",3000,"OKC@Det 06:00PM ET",3.389
"PF","Lance Thomas",3000,"OKC@Det 06:00PM ET",12.763
"PF","Darrell Arthur",3000,"Den@Atl 03:30PM ET",15.056
"C","JaVale McGee",3000,"Den@Atl 03:30PM ET",11.214
"PG","Gal Mekel",3000,"NO@LAL 09:30PM ET",0
"PF","Mike Scott",3000,"Den@Atl 03:30PM ET",12.235
"C","Kosta Koufos",3000,"Mia@Mem 06:00PM ET",11.903
"PF","Jon Leuer",3000,"Mia@Mem 06:00PM ET",11.500
"C","Cole Aldrich",3000,"Por@NY 07:30PM ET",8.596
"SG","Marcus Thornton",3000,"Was@Bos 01:00PM ET",11.406
"PG","Nick Calathes",3000,"Mia@Mem 06:00PM ET",6.500
"C","Robert Sacre",3000,"NO@LAL 09:30PM ET",9.868
"PG","Jimmer Fredette",3000,"NO@LAL 09:30PM ET",4.273
"C","DeJuan Blair",3000,"Was@Bos 01:00PM ET",2.458
"SG","Kent Bazemore",3000,"Den@Atl 03:30PM ET",6.788
"PF","Alexis Ajinca",3000,"NO@LAL 09:30PM ET",8.667
"C","Jeff Withey",3000,"NO@LAL 09:30PM ET",7.278
"C","Justin Hamilton",3000,"Mia@Mem 06:00PM ET",7.306
"SF","Luke Babbitt",3000,"NO@LAL 09:30PM ET",6.923
"PG","Shelvin Mack",3000,"Den@Atl 03:30PM ET",10.662
"SG","Luigi Datome",3000,"OKC@Det 06:00PM ET",11.750
"SG","Glen Rice Jr.",3000,"Was@Bos 01:00PM ET",3.700
"PF","Travis Wear",3000,"Por@NY 07:30PM ET",5.412
"SG","Victor Claver",3000,"Por@NY 07:30PM ET",0
"PF","Jonas Jerebko",3000,"OKC@Det 06:00PM ET",10.441
"SG","John Jenkins",3000,"Den@Atl 03:30PM ET",15.250
"PF","Ryan Kelly",3000,"NO@LAL 09:30PM ET",7.083
"PG","Erick Green",3000,"Den@Atl 03:30PM ET",6.250
"SG","Xavier Henry",3000,"NO@LAL 09:30PM ET",3.778
"C","Hassan Whiteside",3000,"Mia@Mem 06:00PM ET",1.250
"C","Greg Smith",3000,"Mil@Dal 07:30PM ET",3.295
"SG","Andre Dawkins",3000,"Mia@Mem 06:00PM ET",1.417
"C","Mike Muscala",3000,"Den@Atl 03:30PM ET",9.850
"PG","C.J. McCollum",3000,"Por@NY 07:30PM ET",9.227
"PG","Nate Wolters",3000,"Mil@Dal 07:30PM ET",6.333
"SG","Allen Crabbe",3000,"Por@NY 07:30PM ET",8.929
"C","Meyers Leonard",3000,"Por@NY 07:30PM ET",8.625
"PF","Kevin Seraphin",3000,"Was@Bos 01:00PM ET",12.088
"SF","Perry Jones",3000,"OKC@Det 06:00PM ET",18.958
"SG","Will Barton",3000,"Por@NY 07:30PM ET",5.771
"PG","Jordan Clarkson",3000,"NO@LAL 09:30PM ET",8.636
"PG","Phil Pressey",3000,"Was@Bos 01:00PM ET",9.000
"PF","Dwight Powell",3000,"Was@Bos 01:00PM ET",3.417
"PG","Kendall Marshall",3000,"Mil@Dal 07:30PM ET",10.925
"PF","Jae Crowder",3000,"Mil@Dal 07:30PM ET",5.684
"PG","Pablo Prigioni",3000,"Por@NY 07:30PM ET",13.250
"PG","Russ Smith",3000,"NO@LAL 09:30PM ET",-0.250
"PF","Adreian Payne",3000,"Den@Atl 03:30PM ET",0
"SG","James Ennis",3000,"Mia@Mem 06:00PM ET",9.329
"PG","Spencer Dinwiddie",3000,"OKC@Det 06:00PM ET",8.800
"PF","Johnny O'Bryant",3000,"Mil@Dal 07:30PM ET",0
"SF","Tony Mitchell",3000,"OKC@Det 06:00PM ET",0
"PG","Shane Larkin",3000,"Por@NY 07:30PM ET",13.325
"PF","Jarnell Stokes",3000,"Mia@Mem 06:00PM ET",5.357
"PF","Grant Jerrett",3000,"OKC@Det 06:00PM ET",5.750
"PG","Marcus Smart",3000,"Was@Bos 01:00PM ET",13.042
"SG","Jordan Adams",3000,"Mia@Mem 06:00PM ET",6.188
"PF","Mitch McGary",3000,"OKC@Det 06:00PM ET",0
"SF","Cleanthony Early",3000,"Por@NY 07:30PM ET",5.536
"SG","Gary Harris",3000,"Den@Atl 03:30PM ET",9.643
"SG","Ricky Ledo",3000,"Mil@Dal 07:30PM ET",0
"C","Vitor Faverani",3000,"Was@Bos 01:00PM ET",0
"C","Pero Antic",3000,"Den@Atl 03:30PM ET",10.656
"SG","James Young",3000,"Was@Bos 01:00PM ET",3.500
"C","Jusuf Nurkic",3000,"Den@Atl 03:30PM ET",9.722
"SF","Damien Inglis",3000,"Mil@Dal 07:30PM ET",0
