"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SF","John Salmons",3000,"NO@GS 10:30PM ET",6.200
"PG","C.J. Watson",3000,"Ind@Por 10:00PM ET",20.667
"PG","Leandro Barbosa",3000,"NO@GS 10:30PM ET",11.800
"SF","Dorell Wright",3000,"Ind@Por 10:00PM ET",5.964
"C","Jason Smith",3000,"Cle@NY 08:00PM ET",10.803
"C","Ian Mahinmi",3000,"Ind@Por 10:00PM ET",14.653
"SG","Brandon Rush",3000,"NO@GS 10:30PM ET",3.625
"C","Joel Freeland",3000,"Ind@Por 10:00PM ET",7.817
"PG","A.J. Price",3000,"Cle@NY 08:00PM ET",17.350
"SF","Justin Holiday",3000,"NO@GS 10:30PM ET",1.929
"C","Cole Aldrich",3000,"Cle@NY 08:00PM ET",8.979
"PG","Jimmer Fredette",3000,"NO@GS 10:30PM ET",4.700
"SG","Eric Gordon",3000,"NO@GS 10:30PM ET",18.125
"C","Festus Ezeli",3000,"NO@GS 10:30PM ET",8.042
"PF","Alexis Ajinca",3000,"NO@GS 10:30PM ET",8.667
"C","Jeff Withey",3000,"NO@GS 10:30PM ET",7.875
"SF","Paul George",3000,"Ind@Por 10:00PM ET",0
"PF","Quincy Acy",3000,"Cle@NY 08:00PM ET",13.828
"PF","Travis Wear",3000,"Cle@NY 08:00PM ET",5.672
"SG","Victor Claver",3000,"Ind@Por 10:00PM ET",0
"C","Shayne Whittington",3000,"Ind@Por 10:00PM ET",7.542
"PG","C.J. McCollum",3000,"Ind@Por 10:00PM ET",9.227
"PG","Will Cherry",3000,"Cle@NY 08:00PM ET",5.781
"PG","Matthew Dellavedova",3000,"Cle@NY 08:00PM ET",8.417
"SG","Allen Crabbe",3000,"Ind@Por 10:00PM ET",8.596
"SG","Joe Harris",3000,"Cle@NY 08:00PM ET",6.071
"C","Meyers Leonard",3000,"Ind@Por 10:00PM ET",8.625
"C","Alex Kirk",3000,"Cle@NY 08:00PM ET",1.833
"SG","Will Barton",3000,"Ind@Por 10:00PM ET",5.771
"SG","Tim Hardaway Jr.",3000,"Cle@NY 08:00PM ET",11.987
"PG","Pablo Prigioni",3000,"Cle@NY 08:00PM ET",13.191
"PG","Russ Smith",3000,"NO@GS 10:30PM ET",-0.250
"PG","Shane Larkin",3000,"Cle@NY 08:00PM ET",13.931
"C","Ognjen Kuzmic",3000,"NO@GS 10:30PM ET",2.083
"SF","Cleanthony Early",3000,"Cle@NY 08:00PM ET",5.536
"PF","Damjan Rudez",3000,"Ind@Por 10:00PM ET",7.353
