"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SG","Joe Johnson",6400,"Chi@Bkn 03:00PM ET",30.625
"SF","Nicolas Batum",6400,"Min@Por 09:00PM ET",27.125
"SG","Victor Oladipo",6400,"Orl@Pho 08:00PM ET",26.278
"PF","Nikola Mirotic",6400,"Chi@Bkn 03:00PM ET",15.750
"SG","J.R. Smith",6100,"Mia@NY 07:30PM ET",19.750
"C","Andrew Bogut",6000,"GS@Det 03:30PM ET",28.817
"SG","Wesley Matthews",6000,"Min@Por 09:00PM ET",28.469
"PF","Carlos Boozer",5900,"Tor@LAL 09:30PM ET",23.750
"SF","Draymond Green",5900,"GS@Det 03:30PM ET",29.500
"C","Jonas Valanciunas",5900,"Tor@LAL 09:30PM ET",25.583
"PG","Marcus Smart",5800,"SA@Bos 01:00PM ET",15.050
"C","Robin Lopez",5700,"Min@Por 09:00PM ET",25.953
"PG","Derrick Rose",5700,"Chi@Bkn 03:00PM ET",28.031
"PF","Brandon Bass",5600,"SA@Bos 01:00PM ET",16.423
"PG","Isaiah Thomas",5600,"Orl@Pho 08:00PM ET",26.167
"SF","Luol Deng",5500,"Mia@NY 07:30PM ET",25.786
"PF","Mirza Teletovic",5500,"Chi@Bkn 03:00PM ET",22.750
"SF","Andrew Wiggins",5400,"Min@Por 09:00PM ET",21.018
"PF","Amar'e Stoudemire",5300,"Mia@NY 07:30PM ET",24.547
"SF","Corey Brewer",5300,"Min@Por 09:00PM ET",22.464
"PG","Jeremy Lin",5300,"Tor@LAL 09:30PM ET",26.219
"PG","Jarrett Jack",5200,"Chi@Bkn 03:00PM ET",20.375
"PG","Jose Calderon",5200,"Mia@NY 07:30PM ET",20.438
"C","Nikola Pekovic",5200,"Min@Por 09:00PM ET",24.806
"SG","Iman Shumpert",5200,"Mia@NY 07:30PM ET",23.125
"SG","Evan Fournier",5200,"Orl@Pho 08:00PM ET",23.250
"PF","Boris Diaw",5100,"SA@Bos 01:00PM ET",21.917
"SG","Manu Ginobili",5000,"SA@Bos 01:00PM ET",22.786
"SG","Kevin Martin",5000,"Min@Por 09:00PM ET",29.694
"PG","Lou Williams",5000,"Tor@LAL 09:30PM ET",20.891
"SF","Omri Casspi",5000,"Mem@Sac 06:00PM ET",15.531
"PF","Amir Johnson",4900,"Tor@LAL 09:30PM ET",21.500
"SF","Harrison Barnes",4900,"GS@Det 03:30PM ET",22.300
"PG","Mo Williams",4800,"Min@Por 09:00PM ET",22.808
"SF","Mike Dunleavy",4800,"Chi@Bkn 03:00PM ET",20.609
"PF","Andrea Bargnani",4800,"Mia@NY 07:30PM ET",0
"PG","Elfrid Payton",4800,"Orl@Pho 08:00PM ET",19.583
"PF","Kevin Garnett",4700,"Chi@Bkn 03:00PM ET",22.385
"C","Chris Kaman",4700,"Min@Por 09:00PM ET",23.156
"SF","P.J. Tucker",4700,"Orl@Pho 08:00PM ET",20.346
"PG","Ramon Sessions",4700,"Mem@Sac 06:00PM ET",11.417
"SG","Gerald Green",4700,"Orl@Pho 08:00PM ET",21.809
"PF","Marreese Speights",4700,"GS@Det 03:30PM ET",20.429
"SG","Avery Bradley",4700,"SA@Bos 01:00PM ET",21.038
"SG","Danny Green",4600,"SA@Bos 01:00PM ET",23.150
"C","Miles Plumlee",4600,"Orl@Pho 08:00PM ET",16.426
"PF","Marcus Morris",4600,"Orl@Pho 08:00PM ET",18.426
"SF","Bojan Bogdanovic",4600,"Chi@Bkn 03:00PM ET",15.536
"PG","Aaron Brooks",4500,"Chi@Bkn 03:00PM ET",18.828
"PF","Jason Thompson",4500,"Mem@Sac 06:00PM ET",15.172
"C","Tiago Splitter",4500,"SA@Bos 01:00PM ET",14.500
"SF","Terrence Ross",4500,"Tor@LAL 09:30PM ET",18.234
"PG","Shabazz Napier",4500,"Mia@NY 07:30PM ET",15.783
"PF","Anthony Bennett",4500,"Min@Por 09:00PM ET",16.288
"SF","Tony Allen",4400,"Mem@Sac 06:00PM ET",19.857
"PG","D.J. Augustin",4400,"GS@Det 03:30PM ET",18.391
"PG","Norris Cole",4400,"Mia@NY 07:30PM ET",17.135
"SF","Shabazz Muhammad",4400,"Min@Por 09:00PM ET",12.625
"C","Samuel Dalembert",4300,"Mia@NY 07:30PM ET",15.676
"SG","Nick Young",4300,"Tor@LAL 09:30PM ET",19.000
"SG","Courtney Lee",4300,"Mem@Sac 06:00PM ET",23.808
"SF","Evan Turner",4300,"SA@Bos 01:00PM ET",19.058
"SG","Ben McLemore",4300,"Mem@Sac 06:00PM ET",18.453
"SF","Andre Iguodala",4200,"GS@Det 03:30PM ET",16.217
"SG","Marco Belinelli",4200,"SA@Bos 01:00PM ET",10.750
"PG","Zach LaVine",4200,"Min@Por 09:00PM ET",15.682
"PF","Aaron Gordon",4200,"Orl@Pho 08:00PM ET",11.841
"SF","Wesley Johnson",4100,"Tor@LAL 09:30PM ET",17.859
"PF","Taj Gibson",4100,"Chi@Bkn 03:00PM ET",25.458
"PF","Patrick Patterson",4100,"Tor@LAL 09:30PM ET",18.906
"PF","Ed Davis",4100,"Tor@LAL 09:30PM ET",21.203
"SF","Gerald Wallace",4000,"SA@Bos 01:00PM ET",2.700
"PG","Kirk Hinrich",4000,"Chi@Bkn 03:00PM ET",19.304
"SF","Derrick Williams",4000,"Mem@Sac 06:00PM ET",6.958
"C","Mason Plumlee",4000,"Chi@Bkn 03:00PM ET",13.536
"PG","Pablo Prigioni",4000,"Mia@NY 07:30PM ET",13.967
"SF","Maurice Harkless",3900,"Orl@Pho 08:00PM ET",10.438
"PF","Carl Landry",3800,"Mem@Sac 06:00PM ET",15.984
"SG","Kentavious Caldwell-Pope",3800,"GS@Det 03:30PM ET",19.719
"SG","Vince Carter",3700,"Mem@Sac 06:00PM ET",11.683
"SF","Andrei Kirilenko",3700,"Chi@Bkn 03:00PM ET",2.286
"SG","Jodie Meeks",3700,"GS@Det 03:30PM ET",0
"SG","Tim Hardaway Jr.",3600,"Mia@NY 07:30PM ET",12.632
"SF","Caron Butler",3500,"GS@Det 03:30PM ET",14.063
"PG","Greivis Vasquez",3500,"Tor@LAL 09:30PM ET",17.000
"PG","Shane Larkin",3500,"Mia@NY 07:30PM ET",14.203
"PG","Steve Nash",3300,"Tor@LAL 09:30PM ET",0
"PF","Chuck Hayes",3300,"Tor@LAL 09:30PM ET",6.825
"SF","Tayshaun Prince",3300,"Mem@Sac 06:00PM ET",11.667
"SF","Cartier Martin",3200,"GS@Det 03:30PM ET",0.000
"PF","Shavlik Randolph",3100,"Orl@Pho 08:00PM ET",3.611
"C","Jason Smith",3100,"Mia@NY 07:30PM ET",11.544
"C","Nazr Mohammed",3000,"Chi@Bkn 03:00PM ET",8.833
"PF","Matt Bonner",3000,"SA@Bos 01:00PM ET",11.889
"PG","Steve Blake",3000,"Min@Por 09:00PM ET",14.953
"SG","Willie Green",3000,"Orl@Pho 08:00PM ET",7.411
"PG","Luke Ridnour",3000,"Orl@Pho 08:00PM ET",11.550
"SG","Ben Gordon",3000,"Orl@Pho 08:00PM ET",10.400
"SF","Danny Granger",3000,"Mia@NY 07:30PM ET",6.000
"SG","Alan Anderson",3000,"Chi@Bkn 03:00PM ET",9.696
"C","Chris Andersen",3000,"Mia@NY 07:30PM ET",8.278
"PG","Ronnie Price",3000,"Tor@LAL 09:30PM ET",14.283
"PF","Ronny Turiaf",3000,"Min@Por 09:00PM ET",2.125
"PF","Reggie Evans",3000,"Mem@Sac 06:00PM ET",12.056
"C","Ryan Hollins",3000,"Mem@Sac 06:00PM ET",5.107
"PG","Leandro Barbosa",3000,"GS@Det 03:30PM ET",12.538
"PF","Udonis Haslem",3000,"Mia@NY 07:30PM ET",10.844
"PF","Anthony Tolliver",3000,"Orl@Pho 08:00PM ET",6.750
"PG","Shaun Livingston",3000,"GS@Det 03:30PM ET",10.150
"SF","Dorell Wright",3000,"Min@Por 09:00PM ET",5.964
"PG","Beno Udrih",3000,"Mem@Sac 06:00PM ET",13.950
"C","Greg Stiemsma",3000,"Tor@LAL 09:30PM ET",5.350
"SF","Shawne Williams",3000,"Mia@NY 07:30PM ET",22.150
"PF","Joel Anthony",3000,"GS@Det 03:30PM ET",4.406
"PF","Jeff Ayres",3000,"SA@Bos 01:00PM ET",5.682
"PF","Tyler Hansbrough",3000,"Tor@LAL 09:30PM ET",9.818
"PF","Josh McRoberts",3000,"Mia@NY 07:30PM ET",7.182
"C","Aron Baynes",3000,"SA@Bos 01:00PM ET",14.250
"SG","Brandon Rush",3000,"GS@Det 03:30PM ET",3.625
"C","Joel Freeland",3000,"Min@Por 09:00PM ET",7.000
"C","Jerome Jordan",3000,"Chi@Bkn 03:00PM ET",6.727
"SG","Wayne Ellington",3000,"Tor@LAL 09:30PM ET",12.556
"SF","Chase Budinger",3000,"Min@Por 09:00PM ET",8.021
"SG","Quincy Pondexter",3000,"Mem@Sac 06:00PM ET",10.357
"SG","Landry Fields",3000,"Tor@LAL 09:30PM ET",2.800
"SF","Justin Holiday",3000,"GS@Det 03:30PM ET",1.929
"SF","James Johnson",3000,"Tor@LAL 09:30PM ET",17.038
"C","Kosta Koufos",3000,"Mem@Sac 06:00PM ET",12.067
"PF","Jon Leuer",3000,"Mem@Sac 06:00PM ET",10.617
"SF","Robbie Hummel",3000,"Min@Por 09:00PM ET",7.886
"PG","E'Twaun Moore",3000,"Chi@Bkn 03:00PM ET",3.036
"SF","Kyle Singler",3000,"GS@Det 03:30PM ET",11.969
"C","Cole Aldrich",3000,"Mia@NY 07:30PM ET",8.727
"SG","Marcus Thornton",3000,"SA@Bos 01:00PM ET",11.146
"PG","Nick Calathes",3000,"Mem@Sac 06:00PM ET",1.250
"SF","Austin Daye",3000,"SA@Bos 01:00PM ET",10.275
"C","Robert Sacre",3000,"Tor@LAL 09:30PM ET",8.983
"PG","Patty Mills",3000,"SA@Bos 01:00PM ET",0
"C","Festus Ezeli",3000,"GS@Det 03:30PM ET",8.042
"PG","Jorge Gutierrez",3000,"Chi@Bkn 03:00PM ET",1.500
"C","Justin Hamilton",3000,"Mia@NY 07:30PM ET",8.375
"C","Tyler Zeller",3000,"SA@Bos 01:00PM ET",12.846
"PF","Andrew Nicholson",3000,"Orl@Pho 08:00PM ET",4.722
"PF","Quincy Acy",3000,"Mia@NY 07:30PM ET",14.714
"SG","Luigi Datome",3000,"GS@Det 03:30PM ET",0
"C","Kyle O'Quinn",3000,"Orl@Pho 08:00PM ET",18.417
"PF","Travis Wear",3000,"Mia@NY 07:30PM ET",6.196
"SG","Victor Claver",3000,"Min@Por 09:00PM ET",0
"PF","Jonas Jerebko",3000,"GS@Det 03:30PM ET",10.982
"PF","Ryan Kelly",3000,"Tor@LAL 09:30PM ET",7.083
"PF","Cory Jefferson",3000,"Chi@Bkn 03:00PM ET",3.050
"PF","Thomas Robinson",3000,"Min@Por 09:00PM ET",6.594
"SG","Xavier Henry",3000,"Tor@LAL 09:30PM ET",3.778
"C","Hassan Whiteside",3000,"Mia@NY 07:30PM ET",0
"C","Kelly Olynyk",3000,"SA@Bos 01:00PM ET",23.654
"SG","Andre Dawkins",3000,"Mia@NY 07:30PM ET",1.417
"PG","C.J. McCollum",3000,"Min@Por 09:00PM ET",9.227
"SG","Allen Crabbe",3000,"Min@Por 09:00PM ET",8.023
"C","Meyers Leonard",3000,"Min@Por 09:00PM ET",8.625
"SG","Tony Snell",3000,"Chi@Bkn 03:00PM ET",5.423
"PF","Cameron Bairstow",3000,"Chi@Bkn 03:00PM ET",2.188
"SG","Will Barton",3000,"Min@Por 09:00PM ET",5.771
"PG","Jordan Clarkson",3000,"Tor@LAL 09:30PM ET",9.150
"PG","Phil Pressey",3000,"SA@Bos 01:00PM ET",9.313
"PF","Dwight Powell",3000,"SA@Bos 01:00PM ET",1.000
"PG","Cory Joseph",3000,"SA@Bos 01:00PM ET",14.481
"SG","Markel Brown",3000,"Chi@Bkn 03:00PM ET",3.500
"PF","Eric Moreland",3000,"Mem@Sac 06:00PM ET",0.000
"SG","Roy Devyn Marble",3000,"Orl@Pho 08:00PM ET",1.313
"SF","Doug McDermott",3000,"Chi@Bkn 03:00PM ET",6.063
"SG","Zoran Dragic",3000,"Orl@Pho 08:00PM ET",0.000
"PG","Ray McCallum",3000,"Mem@Sac 06:00PM ET",5.350
"SG","James Ennis",3000,"Mia@NY 07:30PM ET",9.517
"PG","Spencer Dinwiddie",3000,"GS@Det 03:30PM ET",8.800
"SF","Tony Mitchell",3000,"GS@Det 03:30PM ET",0
"C","Dewayne Dedmon",3000,"Orl@Pho 08:00PM ET",8.455
"C","Alex Len",3000,"Orl@Pho 08:00PM ET",15.132
"PF","Jarnell Stokes",3000,"Mem@Sac 06:00PM ET",3.550
"C","Lucas Nogueira",3000,"Tor@LAL 09:30PM ET",9.250
"C","Ognjen Kuzmic",3000,"GS@Det 03:30PM ET",2.083
"SF","T.J. Warren",3000,"Orl@Pho 08:00PM ET",6.125
"SG","Sergey Karasev",3000,"Chi@Bkn 03:00PM ET",2.500
"SG","Jordan Adams",3000,"Mem@Sac 06:00PM ET",6.188
"SF","Kyle Anderson",3000,"SA@Bos 01:00PM ET",6.750
"SF","Glenn Robinson III",3000,"Min@Por 09:00PM ET",2.050
"SG","Nik Stauskas",3000,"Mem@Sac 06:00PM ET",6.547
"SG","Archie Goodwin",3000,"Orl@Pho 08:00PM ET",5.813
"SF","Cleanthony Early",3000,"Mia@NY 07:30PM ET",5.536
"C","Vitor Faverani",3000,"SA@Bos 01:00PM ET",0
"PG","Tyler Ennis",3000,"Orl@Pho 08:00PM ET",7.083
"SG","James Young",3000,"SA@Bos 01:00PM ET",4.250
"PF","Julius Randle",3000,"Tor@LAL 09:30PM ET",1.500
"SF","Bruno Caboclo",3000,"Tor@LAL 09:30PM ET",11.750
