"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SG","Darius Miller",3000,"Orl@NO 08:00PM ET",8.822
"SF","Kevin Jones",3000,"Orl@NO 08:00PM ET",0
"PF","Josh Davis",3000,"Dal@SA 08:00PM ET",0
"PG","Isaiah Canaan",3000,"Hou@LAL 10:30PM ET",8.109
"PF","Ryan Kelly",3000,"Hou@LAL 10:30PM ET",17.725
"PG","Peyton Siva",3000,"Orl@NO 08:00PM ET",5.708
"SG","Drew Crawford",3000,"Orl@NO 08:00PM ET",0
"SG","Xavier Henry",3000,"Hou@LAL 10:30PM ET",17.174
"PG","Troy Daniels",3000,"Hou@LAL 10:30PM ET",12.194
"PF","Kadeem Batts",3000,"Orl@NO 08:00PM ET",0
"C","Greg Smith",3000,"Dal@SA 08:00PM ET",6.841
"SF","D.J. Stephens",3000,"Orl@NO 08:00PM ET",4.417
"PF","Robert Covington",3000,"Hou@LAL 10:30PM ET",3.964
"PF","Akil Mitchell",3000,"Hou@LAL 10:30PM ET",0
"PF","Tarik Black",3000,"Hou@LAL 10:30PM ET",0
"PG","Jordan Clarkson",3000,"Hou@LAL 10:30PM ET",0
"PF","Patric Young",3000,"Orl@NO 08:00PM ET",0
"PF","Bernard James",3000,"Dal@SA 08:00PM ET",3.289
"PF","Jae Crowder",3000,"Dal@SA 08:00PM ET",10.541
"PG","Cory Joseph",3000,"Dal@SA 08:00PM ET",9.895
"PF","Roscoe Smith",3000,"Hou@LAL 10:30PM ET",0
"PG","Russ Smith",3000,"Orl@NO 08:00PM ET",0
"SG","Roy Devyn Marble",3000,"Orl@NO 08:00PM ET",0
"SG","Doron Lamb",3000,"Dal@SA 08:00PM ET",6.514
"PG","Keith Appling",3000,"Hou@LAL 10:30PM ET",0
"SF","Eric Griffin",3000,"Dal@SA 08:00PM ET",0
"C","Jeremy Tyler",3000,"Hou@LAL 10:30PM ET",8.165
"PG","Austin Rivers",3000,"Orl@NO 08:00PM ET",14.575
"SG","Nick Johnson",3000,"Hou@LAL 10:30PM ET",0
"SG","Jabari Brown",3000,"Hou@LAL 10:30PM ET",0
"C","Dewayne Dedmon",3000,"Orl@NO 08:00PM ET",10.073
"SG","Evan Fournier",3000,"Orl@NO 08:00PM ET",14.934
"SF","Kostas Papanikolaou",3000,"Hou@LAL 10:30PM ET",0
"SF","Kyle Anderson",3000,"Dal@SA 08:00PM ET",0
"SG","Ricky Ledo",3000,"Dal@SA 08:00PM ET",2.455
"PF","Clint Capela",3000,"Hou@LAL 10:30PM ET",0
"PG","Yuki Togashi",3000,"Dal@SA 08:00PM ET",0
